CALENDAR YEAR,MONTH,VENDOR NAME,CATEGORY,ITEM ,ITEM DESCRIPTION,QUANTITY,TRANSACTION SOURCE TYPE
2023,December,E & J GALLO WINERY,WINE,71839,ANDRE SWEET FIZZY SANGRIA - 750ML,23,Purchase order
2023,December,DOPS INC,BEER,21982,NORTH COAST BROTHER THELO 4/6 NR - 12OZ,2,Purchase order
2023,December,AREL GROUP WINE & SPIRITS,WINE,315153,TENUTA POLVARO NERO RED BLEND - 750ML,14,Purchase order
2023,December,E & J GALLO WINERY,WINE,83602,EDNA VALLEY P/GRIG - 750ML,14,Purchase order
2023,December,FN CELLARS LLC,WINE,169804,POST & BEAM CHARD- 750ML,1,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,234168,THE BUTCHERS DAUGHTER P/NOIR KOS - 750ML,2,Purchase order
2023,December,CROWN IMPORTS,BEER,50664,CORONA PREMIER 2/12PK 12 OZ CAN,168,Purchase order
2023,December,BACKUP BEVERAGE,BEER,347273,REKORDERLIG PEAR CIDER - 11.2OZ CAN,5,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,40260,MCMANIS FAMILY VYDS CAB - 750ML,2,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,BEER,362348,HOKKAIDO PEAR LAGER - 10.14OZ,2,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,24870,OSKAR BLUES DALES PALE ALE CANS - 19.2OZ,12,Purchase order
2023,December,WEIN-BAUER INC,WINE,170237,ST CHRISTOPHER GEWURZTRAMINER 750ML,1,Purchase order
2023,December,BACKUP BEVERAGE,KEG,17658,FAIRWINDS HIGH BARBARY LAGER 1/2 KEG,1,Purchase order
2023,December,CABERNET CORPORATION,WINE,42799,BERTON VYDS METAL LABEL CAB/SAUV - 750ML,1,Purchase order
2023,December,SFB BUCK LLC,BEER,64281,MONUMENT CITY BROWN ALE 4/6 CANS,2,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,347301,TERRE BRULEE CHEN BL - 750ML,1,Purchase order
2023,December,ANXO LOGISTICS LLC,BEER,63182,ANXO DISTRICT DRY 6/4 CANS,21,Purchase order
2023,December,OPICI FAMILY DISTRIBUTING OF MD,WINE,332859,LES HAUTS LAGARDE WHITE BORDEAUX - 750ML,1,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,378948,14 HANDS ROSE - 375 ML CAN,1,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,243967,MT VEEDER MT BRAVE N/V MALBEC - 750ML,1,Purchase order
2023,December,ELITE WINES IMPORTS,WINE,247102,CHURCHILLS 10YR TAWNY PORTO - 750ML,5,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,310381,AVISSI PROSECCO - 750ML,8,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,WINE,245991,COMTESSE DE MALET ROQUEFORT BORDEAUX - 750ML,2,Purchase order
2023,December,SALVETO IMPORTS LLC,WINE,375624,MONTECASTRILLO ROBLE - 750ML,17,Purchase order
2023,December,BACKUP BEVERAGE,NON-ALCOHOL,244827,LAKEFRONT EASTSIDE DARK N.A. 4/6 CANS,3,Purchase order
2023,December,ANHEUSER BUSCH INC,KEG,96121,MICHELOB ULTRA 1/6K,48,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,318831,CAVIT CHARD - 750ML,7,Purchase order
2023,December,J LOHR WINERY,WINE,81191,J LOHR BAY MIST WHITE RIES - 750ML,28,Purchase order
2023,December,STE MICHELLE WINE ESTATES,WINE,84581,COLUMBIA CREST GRAND EST MER - 750ML,28,Purchase order
2023,December,INTERBALT PRODUCTS CORP,WINE,352578,VINIA GRASA DE CONTARI - 750ML,3,Purchase order
2023,December,E & J GALLO WINERY,LIQUOR,56829,DALMORE 14YR SINGLE MALT - 750ML,2,Purchase order
2023,December,ANHEUSER BUSCH INC,KEG,30976,BUD LIGHT 1/6K,36,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,WINE,242205,RIHAKU WANDERING POET SAKE - 720ML,1,Purchase order
2023,December,MHW LTD,LIQUOR,58360,FLOR DE CANA RUM - GRAND RES - 750ML,70,Purchase order
2023,December,IMPERO WINE DISTRIBUTORS,WINE,60454,TINAZZI ISTA PINOT GRIGIO 750ML,11,Purchase order
2023,December,DMV DISTRIBUTING LLC,WINE,231968,OLARRA CLASICO RESA RIOJA - 750ML,1,Purchase order
2023,December,IMPERO WINE DISTRIBUTORS,WINE,68747,ANDREA BIASIOTTO PROSECCO 750ML,2,Purchase order
2023,December,JACK POUST & COMPANY INC,WINE,68462,PRESIDENTIAL TAWNY PORTO 6/C - 750ML,28,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,340766,ASTICA CAB - 750ML,3,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,369870,ANTINORI SANTA CRISTINA CHIANTI - 750ML,0,Purchase order
2023,December,CONSTELLATION BRANDS,WINE,18944,MEIOMI BRIGHT PINOT NOIR 750ML,44,Purchase order
2023,December,DIONYSOS IMPORTS INC,WINE,330624,ANJOS VINHO VERDE - 750ML,1,Purchase order
2023,December,DIAGEO NORTH AMERICA INC,LIQUOR,45964,CIROC LUXURY VODKA - 50ML,1,Purchase order
2023,December,QUINTESSENTIAL LLC,WINE,69271,TROPICAL MOSCATO PASSION FRUIT 375ML CANS,1,Purchase order
2023,December,FREE RUN WINE MERCHANTS LLC,WINE,356458,BREA CABERNET SAUVIGNON - 750ML,1,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,170326,RAIMUND PRUM SOLITAR DRY RIESLING 750ML,1,Purchase order
2023,December,CAMPARI AMERICA LLC,LIQUOR,24414,ESPOLON TEQUILA ANEJO - 750ML,28,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,LIQUOR,244660,ARROW MELON LIQUEUR 1L,4,Purchase order
2023,December,BROWN-FORMAN BEVERAGES WORLDWIDE,LIQUOR,12017,OLD FORESTER BOURBON  86 PROOF - 750ML,34,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,LIQUOR,89314,MILAM AND GREENE TRIPLE CASK STRIAGHT BOURB WHISKEY - 750ML,2,Purchase order
2023,December,ANHEUSER BUSCH INC,BEER,97845,SPATEN PREMIUM LAGER 4/6NR - 12OZ,168,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,311999,FAMILIA DANTE CHN RIS - 750ML,3,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,4529,BROOKLYN EAST IPA 4/6 NR,32,Purchase order
2023,December,QUINTESSENTIAL LLC,WINE,311341,VINA EQUIA TEMPRANILLO - 750ML,3,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,BEER,353762,FLYING IPA ECHIGO BEER CAN - 350ML,1,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,338101,GAIA AGIORGITIKO NOTIOS RED - 750ML,1,Purchase order
2023,December,DEUTSCH FAMILY WINE & SPIRITS,WINE,245957,THE CALLING PINOT NOIR MONTEREY - 750ML,1,Purchase order
2023,December,ANHEUSER BUSCH INC,BEER,66538,DEVILS BACKBONE JUICY MAGIC IPA 4/6 CN,28,Purchase order
2023,December,CROWN IMPORTS,BEER,77724,CORONA EXTRA SUITCASE CANS,1428,Purchase order
2023,December,SALVETO IMPORTS LLC,WINE,379502,TERRE ROUGE MOURVEDRE SIERRA FOOTHILLS - 750ML,1,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,LIQUOR,377162,CLASE AZUL TEQUILA - ANEJO - 750ML,1,Purchase order
2023,December,DIONYSOS IMPORTS INC,WINE,32076,SIETEFINACAS SAUVIGNON  BLANC 750ML,1,Purchase order
2023,December,MILLER BREWING COMPANY,BEER,91170,COORS LT 30PK CAN - 12OZ,1248,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,195839,STELLA P/GRIG - 750ML,7,Purchase order
2023,December,THE OTHER SIDE LLC,BEER,298260,BURLINGTON SEA OF AIR 6/4 16OZ CAN,1,Purchase order
2023,December,ANHEUSER BUSCH INC,BEER,50655,MICHELOB ULTRA PURE GOLD 4/6 NR - 12OZ,56,Purchase order
2023,December,THE OTHER SIDE LLC,BEER,298300,EQUILIBRIUM LUCID DREAM WAVE 6/4 16OZ CAN,2,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,378820,NEVER WINES PINK MINX ROSE - 750ML,1,Purchase order
2023,December,LAKWORLD TRADE LLC,WINE,245925,PARTIDA SELECCIONADA CAB - 750ML,1,Purchase order
2023,December,POTOMAC SELECTIONS INC,WINE,379566,CEDRIC BOUCHARD CHAMP. ROSES DE JEANNE BDB HAUTE L'EMBLEE 2019 - 1/750ML,1,Purchase order
2023,December,CONSTANTINE WINES INC,WINE,436119,LOBSTER REEF S/BLC - 750ML,7,Purchase order
2023,December,DIONYSOS IMPORTS INC,WINE,416827,CLOS MT OLIVET CDP CUV PAPET - 750ML,1,Purchase order
2023,December,BACKUP BEVERAGE,BEER,50195,ITHACA FLOWER POWER 4/6 CANS,1,Purchase order
2023,December,BACKUP BEVERAGE,BEER,14177,SLY FOX HAZE FIX IPA 4/6 CANS,1,Purchase order
2023,December,BACKUP BEVERAGE,BEER,246112,SAUGATUCK RAINBOW RODEO IPA 4/6 CANS,1,Purchase order
2023,December,E & J GALLO WINERY,WINE,321808,LIBERTY CREEK MOSCATO - 1.5L,20,Purchase order
2023,December,OPICI FAMILY DISTRIBUTING OF MD,WINE,312830,OPICI SANGRIA RED - 1.5L,6,Purchase order
2023,December,DIAGEO NORTH AMERICA INC,BEER,94250,SMIRNOFF ICE 4/6 NR - 12OZ,792,Purchase order
2023,December,LANTERNA DISTRIBUTORS INC,WINE,47205,ROBERTSON WINERY RED SWEET - 750ML,1,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,LIQUOR,237807,REDWOOD EMPIRE LOST MONARCH BLEND STRAIGHT WHISKEYS - 750ML,1,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,403687,MERRY EDWARDS S/BLC - 750ML,1,Purchase order
2023,December,BACKUP BEVERAGE,LIQUOR,17669,YOJU LYCHEE RTD 6/4 CANS,1,Purchase order
2023,December,SANTA MARGHERITA USA INC,WINE,100749,SANTA MARGHERITA P/GRIG ALTO - 375ML,1,Purchase order
2023,December,ELITE WINES IMPORTS,WINE,329196,BILLECART SALMON BRUT RES - 375ML,2,Purchase order
2023,December,CROWN IMPORTS,BEER,28411,MODELO CHELADA CANS 12/CS - 24OZ,336,Purchase order
2023,December,PROXIMO SPIRITS INC,LIQUOR,18660,JOSE CUERVO LA RESERVA 3/CS - 750ML,2,Purchase order
2023,December,SFB BUCK LLC,KEG,14717,SLOOP JUICE BOMB 1/2 KEG,1,Purchase order
2023,December,BACKUP BEVERAGE,BEER,14878,POTTERS PETITIE 4/6 CANS,1,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,297705,LAPILLI FIANO DI AVELLINO 750ML,1,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,174440,BEK SAE JU NEW KOOK SOON DON - 375ML,5,Purchase order
2023,December,BOLD ROCK PARTNERS LP,BEER,29488,BOLD ROCK VIRGINIA APPLE 4/6 NR,72,Purchase order
2023,December,E & J GALLO WINERY,LIQUOR,72679,HIGH NOON SUN SIPS PEACH - RTD - 700ML,17,Purchase order
2023,December,BARON FRANCOIS LTD,WINE,166260,"DOMAINE RAISSAC VIOGNIER ""LE CRES"" - 750ML",1,Purchase order
2023,December,GLOBAL OCEAN AND AIR CARGO SERVICES,WINE,333419,RIFT VALLEY DRY RED MERLOT - 750ML,5,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,81712,INTRINSIC CAB SAUV - 750ML,2,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,301509,MONTI GUIDI DEL CARMINE RES MONTPUL - 750ML,3,Purchase order
2023,December,ARTISANS & VINES LLC,WINE,331746,LIONHOUND RED - 750ML,2,Purchase order
2023,December,SFB BUCK LLC,KEG,28620,STIEGL GRAPEFRUIT RADLER 50L KEG,1,Purchase order
2023,December,OPICI FAMILY DISTRIBUTING OF MD,WINE,140163,GIESEN MARL S/BLC - 750ML,14,Purchase order
2023,December,BARON FRANCOIS LTD,WINE,189979,CH HAUT SELVE RED GRAVES - 750ML,2,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,180998,CASTELLARE DI CASTELLINA CHN - 750ML,1,Purchase order
2023,December,DIAGEO NORTH AMERICA INC,BEER,88507,SMIRNOFF ICE RED WHITE BERRY 11.2Z BTL,72,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,WINE,300574,BOORDY CHAMBOURCIN MER MALLARDS - 750ML,3,Purchase order
2023,December,E & J GALLO WINERY,WINE,89559,ARBOR MIST EXOTIC FRUIT WH/ZIN - 750ML,14,Purchase order
2023,December,THE WINE GROUP,WINE,241386,FRANZIA BOLD & JAMMY CAB BIB - 5L,33,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,LIQUOR,167914,BRECKENRIDGE IMPRIAL STOUT CASK STRENGTH BOURBON 750ML,2,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,NON-ALCOHOL,377406,CLEAN CO CLEAN V APPLE VODKA ALT NA - 700ML,6,Purchase order
2023,December,PUNTO VINO LLC,WINE,312975,LA CAPPUCCINA MADEGO ROSSO - 750ML,2,Purchase order
2023,December,MHW LTD,LIQUOR,70603,BLUE CHAIR BAY BANANA RUM CREAM - 750ML,1,Purchase order
2023,December,ASAHI BEER USA INC,DLC,1236,DLC BEER PALLET,4,Purchase order
2023,December,TROEGS BREWING COMPANY,BEER,60047,TROEGS TROEGENATOR 2/12 CANS,1,Purchase order
2023,December,RM2 CONSULTING INC,WINE,335356,90+ CELLARS LOT 50 PROSECCO - 750ML,84,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,321059,QUINTA DE LA ROSA PORTO TAWNY - 500ML,3,Purchase order
2023,December,THE RIVER WINE,WINE,324498,TISHBI CH/BLC - 750ML,2,Purchase order
2023,December,PIPE CREEK WINES LLC,WINE,241508,CASTILLO DE ARESAN VERDEJO - 750ML,1,Purchase order
2023,December,DIAGEO NORTH AMERICA INC,LIQUOR,51071,BAILEYS IRISH CREAM - 1L,70,Purchase order
2023,December,ELITE WINES IMPORTS,WINE,378917,CA' DEL BAIO DOLCETTO D'ALBA LODOLI - 750ML,1,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,NON-ALCOHOL,378749,FILTHY RED CHERRY LONG STEMMED MARASCHINO - 8OZ,4,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,377516,COOPER & THIEF P/NOIR - 750ML,1,Purchase order
2023,December,CAMPARI AMERICA LLC,LIQUOR,166860,GRAND MARNIER CORDON ROUGE - 1L,100,Purchase order
2023,December,IMPERO WINE DISTRIBUTORS,WINE,13634,BROCCARDO BARBERA D'ALBA LA MARTINA 750ML,8,Purchase order
2023,December,PWSWN INC,WINE,167901,FLOR D' PENALVA RED 750ML,1,Purchase order
2023,December,TAP26MD LLC,WINE,170304,LA VITE SAUV BLANC 1/6K,1,Purchase order
2023,December,THE OTHER SIDE LLC,BEER,251191,DEWEY SECRET MACHINE BLUEBERRY BLACKBERRY RASPBERRY 6/4PK - 16OZ CAN,3,Purchase order
2023,December,THAI BREWING COMPANY,BEER,18895,THAI BREWING MUAY THAI IPA 6/4 CANS,2,Purchase order
2023,December,TRADEWINDS SPECIALTY IMPORTS LLC,WINE,135747,VIU MANENT GRAN RES CHARD - 750ML,1,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,301450,FLOWERS S/C CHARD - 750ML,3,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,378818,NEVER WINES LOCK AND KEY P/GRIS - 750ML,2,Purchase order
2023,December,SFB BUCK LLC,BEER,14620,SLOOP JUICE BOMB 4/6 CANS,8,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,377655,EOS MOSCATO - 750ML,2,Purchase order
2023,December,ELITE WINES IMPORTS,WINE,347876,COULY-DUTHEIL CHINON LES GRAVIERES - 750ML,2,Purchase order
2023,December,E & J GALLO WINERY,WINE,80687,BAREFOOT CEL P/GRIG - BIB -3L,104,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,168038,WILDLY BRUT CUVEE ORGANIC 750ML,1,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,354412,UNDERWOOD ROSE CAN SLIM - 250ML,1,Purchase order
2023,December,E & J GALLO WINERY,LIQUOR,52059,NEW AMSTERDAM VODKA - PINK WHITNEY- 1.75L,96,Purchase order
2023,December,BOSTON BEER CORPORATION,BEER,92452,SAM ADAMS COLD SNAP 4/6 NR,300,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,94420,BROOKLYN LAGER 4/6 NR,24,Purchase order
2023,December,DOPS INC,BEER,62083,ORIGINAL SIN PEAR CIDER 4/6 CANS,1,Purchase order
2023,December,RM2 CONSULTING INC,WINE,340468,90+ CELLARS LOT 75 RR P/NOIR - 750ML,6,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,247124,COLIN BAROLLET PINOT NOIR - 750ML,1,Purchase order
2023,December,BANVILLE & JONES WINE MERCHANTS,WINE,377525,OSMOTE PET NAT CAYUGA WHITE - 750ML,1,Purchase order
2023,December,PRESTIGE BEVERAGE GROUP OF MD LLC,WINE,28550,DRY CREEK CHEN/BLC - 750ML,1,Purchase order
2023,December,ELITE WINES IMPORTS,WINE,324166,CUNE RIOJA ROSADO - 750ML,1,Purchase order
2023,December,THE WINE GROUP,WINE,33243,MD 20/20 BLUE RASPBERRY - 750ML,60,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,WINE,378185,LA ROCHE CHARD JA CHEVALIERE - 750ML,1,Purchase order
2023,December,DMV DISTRIBUTING LLC,WINE,243740,LA JUNTA AMIGO PERRO CARMENERE - 750ML,1,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,345733,TERRILOGIO PRIMATIVO - 750ML,1,Purchase order
2023,December,JACK POUST & COMPANY INC,WINE,68136,MELILLO DRY MARSALA 12/C - 500ML,18,Purchase order
2023,December,INTERBALT PRODUCTS CORP,WINE,332755,BABUNI CHERRY 6/CS - 750ML,5,Purchase order
2023,December,KYSELA PERE ET FILS LTD,WINE,411362,BURGO VIEJO RIOJA TINTO - 750ML,1,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,WINE,166497,FIT VINE SAUV BLC - 750ML,3,Purchase order
2023,December,ATLAS BREW WORKS LLC,BEER,96108,ATLAS SILENT NEIGHBOR NITRO STOUT 1/2KG,1,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,48071,BODEGAS ALTO MONCAYO ALTO - 750ML,1,Purchase order
2023,December,BACARDI USA INC,WINE,79510,MARTINI & ROSSI SWEET VERMOUTH  - LITER,25,Purchase order
2023,December,THE OTHER SIDE LLC,BEER,17681,EQUILIBRIUM TASMAN SKIES 6/4 16OZ CAN,1,Purchase order
2023,December,NORTH LOCK LLC DBA PORT CITY BREWING CO,BEER,25738,PORT CITY MONUMENTAL IPA 4/6 12 OZ,12,Purchase order
2023,December,DELICATO FAMILY VINEYARDS,WINE,83627,BOTA BOX S/BLANC - 3L,120,Purchase order
2023,December,O'NEILL BEVERAGES CO LLC,WINE,323173,ROBERT HALL S/BLC - 750ML,1,Purchase order
2023,December,VINTURE WINE COMPANY LLC,WINE,341027,CONCRETE OV ZIN - 750ML,1,Purchase order
2023,December,RM2 CONSULTING INC,WINE,347967,90+ CELLARS LOT 143 COTES DU RHONE 750 ML,3,Purchase order
2023,December,INTERBALT PRODUCTS CORP,WINE,341431,KARAS RED WINE - 750ML,3,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,70483,COOKS BRUT - 187ML,3,Purchase order
2023,December,PWSWN INC,WINE,336462,ENIGMA SILVERMYN S/BLC - 750ML,2,Purchase order
2023,December,PRESTIGE BEVERAGE GROUP OF MD LLC,WINE,378885,VILLA DES ANGES S/BLC - 750ML,11,Purchase order
2023,December,MILLER BREWING COMPANY,BEER,3999,BLUE MOON BELGIAN WHITE 4/6 NR - 12OZ,704,Purchase order
2023,December,THE TRITON COLLECTION INC,WINE,318015,STELLAR ORGANICS WHITE - 750ML,1,Purchase order
2023,December,LCF WINE COMPANY LLC,WINE,334061,SAND POINT CAB - 750ML,14,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,349291,HAKUSHIKA SNOW BEAUTY NIGORI - 300ML,22,Purchase order
2023,December,E & J GALLO WINERY,WINE,85926,ALAMOS MENDOZA RED BLEND - 750ML,30,Purchase order
2023,December,SALVETO IMPORTS LLC,WINE,167792,KLEPKA SAUSSE PREAM'BULLE CHAMPAGNE 750ML,2,Purchase order
2023,December,KOBRAND CORPORATION,WINE,60070,JADOT P/NOIR - 750ML,27,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,304598,JUNTOS MER - 750ML,3,Purchase order
2023,December,ELITE WINES IMPORTS,WINE,240922,CHURCHILL'S EST TOURIGA NACIONAL DOURO RED - 750ML,1,Purchase order
2023,December,INTERBALT PRODUCTS CORP,LIQUOR,168060,ARARAT ARMENIAN BRANDY VS 700ML,6,Purchase order
2023,December,RM2 CONSULTING INC,WINE,350208,CORTE FIORE PROSECCO - 750ML,2,Purchase order
2023,December,WILLIAM GRANT AND SONS INC,LIQUOR,23523,TULLAMORE DEW IRISH - 750ML,56,Purchase order
2023,December,DIAGEO NORTH AMERICA INC,LIQUOR,43939,CIROC LUXURY VODKA - 1.75L,16,Purchase order
2023,December,KYSELA PERE ET FILS LTD,WINE,238859,RUBUS O/V ZINF RES LODI - 750ML,2,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,LIQUOR,11819,AMARULA FRUIT CREAM LIQUEUR - 750ML,14,Purchase order
2023,December,E & J GALLO WINERY,WINE,89877,VENDANGE CAB - 1.5L,40,Purchase order
2023,December,E & J GALLO WINERY,WINE,86056,EDNA VALLEY S/BLC - 750ML,14,Purchase order
2023,December,E & J GALLO WINERY,LIQUOR,72553,NEW AMSTERDAM VODKA - 100P-750ML,32,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,32061,MONTAND BRUT SPARKLING ROSE NV 187ML,11,Purchase order
2023,December,DUCKHORN WINE COMPANY,WINE,40644,GOLDENEYE ANDERSON VLY P/NOIR - 750ML,2,Purchase order
2023,December,OPICI FAMILY DISTRIBUTING OF MD,WINE,357296,O'MARAS COUNTRY IRISH CREAM - 750ML,3,Purchase order
2023,December,BACKUP BEVERAGE,KEG,62943,LOST RHINO MATCHBOX CONTRACT IPA 1/2 KEG,3,Purchase order
2023,December,THE OTHER SIDE LLC,BEER,298264,DEWEY SECRET MACHINE APPLE CRISP A LA MODE 6/4 16OZ CAN,2,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,23403,SOUTHERN TIER OLD MAN WINTER 4/6 NR - 12OZ,12,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,84558,CHARLES HEIDSIECK BRUT RESERVE - 750ML,3,Purchase order
2023,December,COMETE WINES LLC,WINE,170348,HEYA FARHA 750ML,1,Purchase order
2023,December,MACK & SCHUHLE INC,WINE,320974,BARONE MONTALTO P/GRIG 750ML,14,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,WINE,243156,MATCHBOOK PETITE SIRAH - 750ML,3,Purchase order
2023,December,MONTEBELLO BRANDS INC,LIQUOR,47104,MONTEBELLO LONG ISLAND ICE TEA - 750ML,42,Purchase order
2023,December,SAZERAC CO,LIQUOR,89604,MCAFEE BROS BENCHMARK SINGLE BARREL KY STRAIGHT BOURB WHISKEY - 750ML,75,Purchase order
2023,December,JOS VICTORI WINES,WINE,362216,EPIC RUN PROSECCO - 750ML,10,Purchase order
2023,December,PWSWN INC,WINE,346736,CAMELOPARD CAB - 750ML,4,Purchase order
2023,December,BACKUP BEVERAGE,BEER,25896,WEIHENSTEPHANER PILSNER 4/6 NR,11,Purchase order
2023,December,CROWN IMPORTS,KEG,23729,MODELO ESPECIAL 1/4K,48,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,356922,DOUGH PINOT NOIR - 750ML,13,Purchase order
2023,December,SAN ANTONIO WINERY INC,WINE,347480,STELLA ROSA PINK - 750ML,49,Purchase order
2023,December,MACK & SCHUHLE INC,WINE,320997,BARONE MONTALTO CAB/NERO D'AVOLA 750ML,7,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,LIQUOR,47854,MICHTERS US1 S/B BOURBON - 750ML,50,Purchase order
2023,December,IMPERO WINE DISTRIBUTORS,WINE,62663,IMPERO PREMIUM PINOT GRIGO TREBBIANO 1.5,3,Purchase order
2023,December,FIFTH GENERATION INC,LIQUOR,62847,TITO'S HANDMADE VODKA - 1L,605,Purchase order
2023,December,MICHAEL R DOWNEY SELECTIONS INC,WINE,137197,VIETTI BAROLO CASTIGLIONE 6/CS - 750ML,1,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,243240,AMALAYA MALBEC - 750ML,1,Purchase order
2023,December,REMY COINTREAU USA,LIQUOR,28126,COINTREAU - 50ML,5,Purchase order
2023,December,CROWN IMPORTS,BEER,90060,MODELO ESPECIAL CANS 12/CS - 24OZ,1344,Purchase order
2023,December,CONSTANTINE WINES INC,WINE,356946,LOS HAROLDOS ESTATE MALBEC - 750ML,14,Purchase order
2023,December,E & J GALLO WINERY,WINE,81220,BAREFOOT ON THE GO ROSE - 500ML,20,Purchase order
2023,December,SURVILLE ENTERPRISES CORP,WINE,296884,VEUVE DU VERNAY ICE ROSE - 750ML,60,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,234204,LAROQUE CHARD - 750ML,1,Purchase order
2023,December,SIERRA NEVADA BREWING CO,KEG,78069,SIERRA NEVADA HAZY LITTLE THING IPA 1/2 KEG,84,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,244498,SOUTHERN TIER JUICE JOLT 4/6 12OZ CANS,2,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,WINE,89697,BOORDY RIESLING ORIOLE - 750ML,14,Purchase order
2023,December,BARON FRANCOIS LTD,WINE,61058,DOMAINE ALAIN GEOFFROY PETIT CHABLIS 750ML,1,Purchase order
2023,December,KYSELA PERE ET FILS LTD,WINE,232950,LEXICON S/BLC - 750ML,8,Purchase order
2023,December,SAZERAC CO,LIQUOR,71597,WILLIAM L WELLER 134.6P - 750ML (HAL),4,Purchase order
2023,December,SAZERAC CO,LIQUOR,38091,MONTEZUMA TEQUILA - GOLD - 1.75L,116,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,LIQUOR,356468,LAWS 4 GRAIN STRAIGHT BOURBON - 750ML,10,Purchase order
2023,December,DIAGEO NORTH AMERICA INC,BEER,30992,SMIRNOFF ICE BLUE RASPBERRY NR,144,Purchase order
2023,December,DMV DISTRIBUTING LLC,WINE,377456,XXL MANGO MOSCATO - 750ML,28,Purchase order
